frame,time_seconds,track_id,u,v,bbox_x1,bbox_y1,bbox_x2,bbox_y2,score
2876,47.933333,0,1181.93,797.28,1131.53,623.73,1232.32,797.28,0.845
2877,47.950000,0,1180.50,796.79,1130.66,622.23,1230.34,796.79,0.841
2878,47.966667,0,1179.93,795.71,1130.95,626.13,1228.91,795.71,0.837
2879,47.983333,0,1179.56,794.86,1132.17,627.15,1226.96,794.86,0.830
2880,48.000000,0,1176.75,796.16,1128.74,626.67,1224.76,796.16,0.802
2881,48.016667,0,1177.58,795.74,1131.99,626.75,1223.16,795.74,0.802
2882,48.033333,0,1173.97,796.06,1132.47,626.79,1215.47,796.06,0.764
2883,48.050000,0,1170.32,797.23,1131.77,625.83,1208.88,797.23,0.793
2884,48.066667,0,1167.73,797.94,1131.67,623.78,1203.78,797.94,0.794
2885,48.083333,0,1163.73,798.31,1131.76,625.75,1195.71,798.31,0.783
2886,48.100000,0,1161.41,796.85,1128.58,622.86,1194.24,796.85,0.799
2887,48.116667,0,1159.27,798.55,1127.15,624.89,1191.39,798.55,0.775
2888,48.133333,0,1153.56,797.50,1124.95,624.66,1182.16,797.50,0.751
2889,48.150000,0,1151.09,797.41,1123.70,624.80,1178.49,797.41,0.817
2890,48.166667,0,1145.92,799.67,1118.14,625.61,1173.70,799.67,0.813
2891,48.183333,0,1140.79,799.24,1113.41,625.96,1168.17,799.24,0.802
2892,48.200000,0,1138.06,798.96,1111.03,625.90,1165.09,798.96,0.790
2893,48.216667,0,1134.01,799.84,1106.16,626.68,1161.86,799.84,0.808
2894,48.233333,0,1129.72,799.14,1101.31,625.35,1158.13,799.14,0.847
2895,48.250000,0,1126.42,801.26,1097.54,627.62,1155.30,801.26,0.840
2896,48.266667,0,1123.29,803.67,1091.76,624.53,1154.82,803.67,0.797
2897,48.283333,0,1121.87,803.48,1090.71,624.16,1153.03,803.48,0.808
2898,48.300000,0,1120.10,803.11,1087.19,623.99,1153.01,803.11,0.798
2899,48.316667,0,1118.05,802.63,1082.87,624.03,1153.23,802.63,0.804
2900,48.333333,0,1115.06,801.77,1077.54,626.76,1152.57,801.77,0.806
2901,48.350000,0,1111.88,802.94,1070.89,628.14,1152.88,802.94,0.807
2902,48.366667,0,1111.09,800.95,1069.07,627.56,1153.10,800.95,0.826
2903,48.383333,0,1109.84,799.61,1067.25,629.80,1152.42,799.61,0.822
2904,48.400000,0,1107.31,800.91,1061.03,628.47,1153.59,800.91,0.813
2905,48.416667,0,1105.95,799.51,1059.32,628.80,1152.58,799.51,0.805
2906,48.433333,0,1106.13,799.85,1059.92,626.47,1152.35,799.85,0.812
2907,48.450000,0,1105.61,796.23,1060.02,627.69,1151.19,796.23,0.818
2908,48.466667,0,1104.47,798.85,1057.69,628.47,1151.26,798.85,0.825
2909,48.483333,0,1104.80,798.01,1058.69,628.77,1150.90,798.01,0.827
2910,48.500000,0,1102.20,799.55,1055.75,629.24,1148.65,799.55,0.825
2911,48.516667,0,1100.77,799.51,1054.09,629.55,1147.45,799.51,0.835
2912,48.533333,0,1099.27,798.22,1051.48,627.13,1147.06,798.22,0.826
2913,48.550000,0,1097.47,797.24,1050.98,625.75,1143.96,797.24,0.816
2914,48.566667,0,1094.42,795.88,1050.15,624.02,1138.69,795.88,0.800
2915,48.583333,0,1091.61,794.32,1049.19,622.46,1134.04,794.32,0.788
2916,48.600000,0,1089.30,792.99,1048.38,621.15,1130.23,792.99,0.795
2917,48.616667,0,1090.85,792.74,1050.90,620.37,1130.79,792.74,0.775
2918,48.633333,0,1089.16,791.42,1051.75,621.05,1126.58,791.42,0.773
2919,48.650000,0,1087.72,791.35,1049.32,620.32,1126.11,791.35,0.795
2920,48.666667,0,1085.65,790.33,1049.56,619.95,1121.74,790.33,0.814
2921,48.683333,0,1081.39,790.11,1048.17,617.78,1114.62,790.11,0.788
2922,48.700000,0,1077.50,788.48,1047.49,614.75,1107.51,788.48,0.781
2923,48.716667,0,1075.53,788.06,1046.17,614.21,1104.88,788.06,0.763
2924,48.733333,0,1072.24,789.19,1045.84,610.84,1098.63,789.19,0.795
2925,48.750000,0,1070.55,781.52,1044.40,611.77,1096.69,781.52,0.810
2926,48.766667,0,1069.40,781.83,1045.20,609.01,1093.60,781.83,0.792
2927,48.783333,0,1067.16,781.67,1041.95,607.98,1092.38,781.67,0.801
2928,48.800000,0,1065.45,782.85,1040.14,607.39,1090.77,782.85,0.786
2929,48.816667,0,1063.45,788.82,1037.52,607.02,1089.38,788.82,0.805
2930,48.833333,0,1060.97,787.08,1033.15,610.00,1088.79,787.08,0.813
2931,48.850000,0,1058.68,784.65,1027.09,608.69,1090.26,784.65,0.819
2932,48.866667,0,1056.22,782.93,1022.58,608.72,1089.85,782.93,0.842
2933,48.883333,0,1055.97,782.65,1021.44,609.31,1090.50,782.65,0.838
2934,48.900000,0,1051.13,776.13,1011.79,608.11,1090.46,776.13,0.837
2935,48.916667,0,1050.61,778.08,1009.83,608.89,1091.40,778.08,0.853
2936,48.933333,0,1048.19,782.20,1006.51,609.73,1089.87,782.20,0.859
2937,48.950000,0,1047.49,782.48,1004.63,610.13,1090.34,782.48,0.861
2938,48.966667,0,1047.80,783.85,1001.96,611.75,1093.64,783.85,0.866
2939,48.983333,0,1047.75,782.72,999.72,612.22,1095.77,782.72,0.862
2940,49.000000,0,1044.76,782.32,996.72,612.04,1092.79,782.32,0.861
2941,49.016667,0,1045.70,783.07,996.32,610.51,1095.07,783.07,0.865
2942,49.033333,0,1043.69,783.00,994.53,610.90,1092.84,783.00,0.867
2943,49.050000,0,1039.52,782.68,990.80,610.88,1088.25,782.68,0.877
2944,49.066667,0,1036.90,781.35,986.45,612.48,1087.35,781.35,0.867
2945,49.083333,0,1036.15,780.54,985.80,611.68,1086.51,780.54,0.870
2946,49.100000,0,1034.20,780.12,984.87,610.53,1083.53,780.12,0.868
2947,49.116667,0,1032.19,780.38,985.16,610.48,1079.23,780.38,0.867
2948,49.133333,0,1032.95,781.11,984.90,610.31,1080.99,781.11,0.861
2949,49.150000,0,1028.98,780.10,985.26,611.67,1072.71,780.10,0.851
2950,49.166667,0,1027.37,780.06,984.74,612.95,1070.01,780.06,0.841
2951,49.183333,0,1028.50,780.29,986.34,611.28,1070.66,780.29,0.843
2952,49.200000,0,1026.34,780.87,985.00,611.52,1067.68,780.87,0.849
2953,49.216667,0,1024.96,780.94,985.23,611.00,1064.69,780.94,0.850
2954,49.233333,0,1026.08,780.77,986.91,608.66,1065.25,780.77,0.845
2955,49.250000,0,1024.70,781.18,986.70,608.00,1062.70,781.18,0.842
2956,49.266667,0,1022.99,779.65,986.83,608.26,1059.15,779.65,0.830
2957,49.283333,0,1017.73,776.98,985.98,606.95,1049.49,776.98,0.774
2958,49.300000,0,1008.67,775.24,982.35,607.17,1034.99,775.24,0.802
2959,49.316667,0,1005.49,776.26,980.27,605.75,1030.71,776.26,0.791
2960,49.333333,0,1001.58,773.16,976.90,603.85,1026.26,773.16,0.790
2961,49.350000,0,1000.25,771.80,974.97,603.61,1025.52,771.80,0.691
2962,49.366667,0,996.74,771.77,971.62,603.31,1021.87,771.77,0.786
2963,49.383333,0,993.82,776.38,968.02,601.25,1019.63,776.38,0.813
2964,49.400000,0,992.63,776.44,966.46,603.06,1018.80,776.44,0.808
2965,49.416667,0,990.37,773.80,962.55,604.61,1018.20,773.80,0.811
2966,49.433333,0,989.65,772.25,960.97,604.88,1018.32,772.25,0.816
2967,49.450000,0,988.06,773.16,958.02,603.63,1018.09,773.16,0.826
2968,49.466667,0,986.72,773.50,953.16,599.66,1020.28,773.50,0.821
2969,49.483333,0,983.69,773.08,948.20,597.18,1019.18,773.08,0.811
2970,49.500000,0,981.22,770.64,943.37,598.72,1019.06,770.64,0.814
2971,49.516667,0,976.56,770.98,934.49,598.76,1018.63,770.98,0.820
2972,49.533333,0,977.90,772.05,935.85,600.35,1019.95,772.05,0.827
2973,49.550000,0,979.20,773.31,936.37,603.69,1022.04,773.31,0.803
2974,49.566667,0,975.39,772.84,929.45,601.42,1021.34,772.84,0.814
2975,49.583333,0,973.87,772.85,926.04,604.23,1021.69,772.85,0.831
2976,49.600000,0,974.44,771.93,925.73,603.24,1023.15,771.93,0.839
2977,49.616667,0,974.33,772.04,925.20,604.40,1023.47,772.04,0.846
2978,49.633333,0,972.12,772.67,923.40,603.82,1020.83,772.67,0.844
2979,49.650000,0,973.54,772.06,923.73,599.74,1023.34,772.06,0.837
2980,49.666667,0,975.18,772.56,926.93,601.51,1023.43,772.56,0.836
2981,49.683333,0,974.54,772.80,926.90,601.42,1022.18,772.80,0.843
2982,49.700000,0,971.99,772.80,926.94,602.69,1017.05,772.80,0.846
2983,49.716667,0,970.62,774.90,928.31,602.20,1012.93,774.90,0.862
2984,49.733333,0,969.50,774.64,927.04,603.51,1011.96,774.64,0.861
2985,49.750000,0,968.10,775.05,925.42,602.44,1010.78,775.05,0.839
2986,49.766667,0,966.54,775.51,924.73,603.51,1008.35,775.51,0.818
2987,49.783333,0,961.91,773.99,923.13,603.76,1000.70,773.99,0.804
2988,49.800000,0,961.00,774.53,922.64,602.58,999.36,774.53,0.793
2989,49.816667,0,957.91,774.89,921.63,601.52,994.19,774.89,0.821
2990,49.833333,0,957.85,772.61,920.71,600.98,994.99,772.61,0.767
2991,49.850000,0,952.53,770.50,918.69,598.64,986.38,770.50,0.755
2992,49.866667,0,945.30,768.77,916.57,595.38,974.03,768.77,0.783
2993,49.883333,0,941.04,769.16,915.30,594.41,966.78,769.16,0.772
2994,49.900000,0,938.34,769.80,912.90,592.15,963.78,769.80,0.777
2995,49.916667,0,936.44,769.14,910.03,589.68,962.84,769.14,0.821
2996,49.933333,0,930.68,766.06,905.49,591.38,955.88,766.06,0.783
2997,49.950000,0,927.81,769.61,901.28,590.56,954.33,769.61,0.795
2998,49.966667,0,924.78,768.58,895.67,591.82,953.90,768.58,0.803
2999,49.983333,0,922.25,771.71,891.92,591.27,952.58,771.71,0.805
3000,50.000000,0,917.96,771.27,887.37,592.22,948.55,771.27,0.808
3001,50.016667,0,914.93,771.15,882.61,594.04,947.25,771.15,0.813
3002,50.033333,0,913.43,770.88,880.79,595.36,946.06,770.88,0.823
3003,50.050000,0,908.15,769.84,871.78,594.35,944.52,769.84,0.820
3004,50.066667,0,905.05,770.60,866.09,594.93,944.02,770.60,0.826
3005,50.083333,0,903.77,773.12,864.20,595.55,943.35,773.12,0.835
3006,50.100000,0,903.52,772.61,863.38,597.95,943.65,772.61,0.835
3007,50.116667,0,901.19,774.23,856.60,597.21,945.78,774.23,0.841
3008,50.133333,0,899.79,773.45,851.66,598.74,947.93,773.45,0.841
3009,50.150000,0,899.66,773.28,849.21,599.97,950.12,773.28,0.845
3010,50.166667,0,899.01,771.80,848.14,599.21,949.88,771.80,0.837
3011,50.183333,0,898.70,773.14,849.10,599.60,948.29,773.14,0.839
3012,50.200000,0,897.85,772.58,847.39,598.25,948.30,772.58,0.842
3013,50.216667,0,897.39,771.59,847.75,600.96,947.03,771.59,0.842
3014,50.233333,0,894.97,770.07,846.80,600.99,943.13,770.07,0.848
3015,50.250000,0,890.67,770.00,840.39,601.89,940.96,770.00,0.847
3016,50.266667,0,888.76,771.17,838.68,604.07,938.84,771.17,0.870
3017,50.283333,0,890.64,771.55,838.54,601.38,942.74,771.55,0.839
3018,50.300000,0,889.90,772.03,839.81,601.59,939.99,772.03,0.822
3019,50.316667,0,890.82,770.76,842.22,602.75,939.43,770.76,0.805
3020,50.333333,0,892.44,770.84,846.42,599.38,938.45,770.84,0.788
3021,50.350000,0,892.18,770.45,847.71,599.42,936.65,770.45,0.798
3022,50.366667,0,889.02,769.12,847.99,598.89,930.05,769.12,0.786
3023,50.383333,0,887.05,769.34,849.93,597.25,924.17,769.34,0.802
3024,50.400000,0,884.23,769.08,849.99,597.78,918.46,769.08,0.792
3025,50.416667,0,878.29,768.62,847.54,597.71,909.04,768.62,0.780
3026,50.433333,0,874.69,769.19,845.45,596.72,903.94,769.19,0.780
3027,50.450000,0,869.21,767.09,840.82,595.24,897.61,767.09,0.766
3028,50.466667,0,866.50,766.53,840.05,596.85,892.95,766.53,0.777
3029,50.483333,0,864.47,764.95,836.47,592.22,892.46,764.95,0.787
3030,50.500000,0,863.68,765.53,835.86,591.21,891.51,765.53,0.774
3031,50.516667,0,858.88,766.19,831.64,590.03,886.13,766.19,0.793
3032,50.533333,0,856.74,764.22,829.43,590.85,884.06,764.22,0.817
3033,50.550000,0,855.52,763.20,827.66,589.10,883.38,763.20,0.800
3034,50.566667,0,854.16,761.51,825.40,589.01,882.92,761.51,0.780
3035,50.583333,0,853.32,761.94,823.94,587.88,882.70,761.94,0.785
3036,50.600000,0,852.84,762.37,823.17,587.82,882.52,762.37,0.787
3037,50.616667,0,851.57,763.67,821.21,588.72,881.93,763.67,0.779
3038,50.633333,0,849.46,763.13,818.77,587.43,880.15,763.13,0.793
3039,50.650000,0,847.93,763.32,816.21,587.02,879.65,763.32,0.802
3040,50.666667,0,846.84,763.73,815.27,587.79,878.41,763.73,0.811
3041,50.683333,0,846.44,763.45,815.41,588.30,877.47,763.45,0.795
3042,50.700000,0,845.99,763.41,813.32,588.53,878.66,763.41,0.810
3043,50.716667,0,845.71,762.92,812.63,588.35,878.79,762.92,0.806
3044,50.733333,0,845.43,762.77,811.17,588.22,879.70,762.77,0.828
3045,50.750000,0,845.42,762.40,811.10,587.79,879.74,762.40,0.809
3046,50.766667,0,846.70,763.11,811.16,587.54,882.24,763.11,0.821
3047,50.783333,0,845.26,765.07,812.90,589.26,877.62,765.07,0.796
3048,50.800000,0,844.77,764.77,812.33,590.66,877.22,764.77,0.801
3049,50.816667,0,843.54,765.65,810.94,590.38,876.15,765.65,0.825
3050,50.833333,0,842.47,765.82,809.43,590.06,875.51,765.82,0.837
3051,50.850000,0,841.90,765.28,808.64,588.83,875.17,765.28,0.831
3052,50.866667,0,841.52,765.91,808.06,589.94,874.98,765.91,0.824
3053,50.883333,0,839.14,766.41,808.28,588.61,870.00,766.41,0.810
3054,50.900000,0,837.51,766.42,808.82,589.37,866.19,766.42,0.815
3055,50.916667,0,837.54,765.97,807.41,588.88,867.68,765.97,0.819
3056,50.933333,0,837.26,766.26,806.35,588.98,868.17,766.26,0.819
3057,50.950000,0,836.62,765.94,804.87,588.65,868.38,765.94,0.825
3058,50.966667,0,835.83,765.35,801.11,587.09,870.55,765.35,0.816
3059,50.983333,0,836.41,765.95,798.97,586.35,873.84,765.95,0.811
3060,51.000000,0,836.54,765.09,799.94,586.86,873.13,765.09,0.795
3061,51.016667,0,834.93,764.17,791.75,585.89,878.12,764.17,0.837
3062,51.033333,0,833.66,765.09,788.65,585.01,878.67,765.09,0.851
3063,51.050000,0,832.33,766.04,786.54,585.40,878.12,766.04,0.860
3064,51.066667,0,831.76,765.69,785.26,587.42,878.26,765.69,0.853
3065,51.083333,0,830.67,765.53,782.34,588.17,879.00,765.53,0.845
3066,51.100000,0,829.09,764.34,780.17,588.48,878.01,764.34,0.821
3067,51.116667,0,828.85,764.46,778.81,589.21,878.89,764.46,0.811
3068,51.133333,0,827.09,766.24,775.08,589.09,879.10,766.24,0.844
3069,51.150000,0,825.85,767.68,773.56,589.42,878.13,767.68,0.847
3070,51.166667,0,825.88,770.11,772.06,589.35,879.71,770.11,0.860
3071,51.183333,0,824.17,770.11,770.17,589.69,878.16,770.11,0.861
3072,51.200000,0,822.85,771.12,768.12,590.79,877.58,771.12,0.856
3073,51.216667,0,821.53,773.15,766.68,590.19,876.38,773.15,0.854
3074,51.233333,0,822.44,773.29,768.96,590.00,875.92,773.29,0.848
3075,51.250000,0,823.69,772.57,771.52,590.44,875.86,772.57,0.836
3076,51.266667,0,821.79,775.56,772.84,592.75,870.75,775.56,0.835
3077,51.283333,0,821.90,777.35,772.56,593.32,871.24,777.35,0.832
3078,51.300000,0,819.83,776.76,771.36,595.76,868.30,776.76,0.797
3079,51.316667,0,818.49,776.33,771.14,593.38,865.84,776.33,0.846
3080,51.333333,0,818.33,775.88,772.07,593.38,864.58,775.88,0.852
3081,51.350000,0,817.79,775.04,772.78,594.01,862.79,775.04,0.845
3082,51.366667,0,816.93,775.71,772.81,594.58,861.05,775.71,0.837
3083,51.383333,0,815.29,775.68,772.73,594.03,857.85,775.68,0.840
3084,51.400000,0,814.62,777.00,772.34,593.81,856.90,777.00,0.839
3085,51.416667,0,814.17,774.13,772.48,594.49,855.87,774.13,0.841
3086,51.433333,0,813.49,775.05,772.34,594.61,854.65,775.05,0.842
3087,51.450000,0,813.43,774.44,772.46,594.21,854.40,774.44,0.840
3088,51.466667,0,813.94,775.40,773.54,593.71,854.33,775.40,0.843
3089,51.483333,0,813.71,777.06,773.32,593.67,854.11,777.06,0.838
3090,51.500000,0,813.77,773.81,773.27,593.71,854.28,773.81,0.823
3091,51.516667,0,814.83,774.89,775.02,594.08,854.63,774.89,0.818
3092,51.533333,0,814.95,775.25,776.31,594.32,853.59,775.25,0.821
3093,51.550000,0,815.23,775.29,776.82,593.56,853.63,775.29,0.816
3094,51.566667,0,815.46,773.86,777.70,592.80,853.22,773.86,0.776
3095,51.583333,0,815.67,774.99,777.67,593.84,853.67,774.99,0.715
3096,51.600000,0,814.86,775.16,776.76,591.67,852.96,775.16,0.788
3097,51.616667,0,815.09,773.62,777.12,590.47,853.06,773.62,0.689
3098,51.633333,0,816.15,772.20,777.27,589.56,855.03,772.20,0.795
3099,51.650000,0,815.68,771.24,777.77,589.29,853.60,771.24,0.800
3100,51.666667,0,816.87,772.00,779.34,587.72,854.40,772.00,0.773
3101,51.683333,0,817.37,771.59,779.57,588.51,855.17,771.59,0.731
3102,51.700000,0,817.48,773.90,778.34,587.75,856.63,773.90,0.837
3103,51.716667,0,818.25,773.04,779.44,587.53,857.06,773.04,0.842
3104,51.733333,0,817.18,775.45,779.02,588.43,855.34,775.45,0.839
3105,51.750000,0,816.99,773.09,779.56,589.17,854.42,773.09,0.832
3106,51.766667,0,817.69,776.75,779.73,589.60,855.64,776.75,0.833
3107,51.783333,0,817.32,776.33,779.78,590.77,854.87,776.33,0.828
3108,51.800000,0,816.28,781.45,778.79,591.59,853.77,781.45,0.826
3109,51.816667,0,817.20,781.04,779.45,592.34,854.95,781.04,0.823
3110,51.833333,0,816.69,781.79,778.76,593.25,854.62,781.79,0.824
3111,51.850000,0,815.84,782.68,778.69,594.16,853.00,782.68,0.820
3112,51.866667,0,815.24,781.74,778.73,594.66,851.76,781.74,0.812
3113,51.883333,0,814.52,782.33,777.57,596.50,851.47,782.33,0.812
3114,51.900000,0,812.55,784.11,776.01,596.05,849.10,784.11,0.824
3115,51.916667,0,811.82,784.10,775.58,596.61,848.05,784.10,0.837
3116,51.933333,0,811.90,785.01,776.01,596.97,847.79,785.01,0.832
3117,51.950000,0,810.43,785.68,775.27,596.83,845.58,785.68,0.835
3118,51.966667,0,809.55,784.67,774.81,596.30,844.28,784.67,0.827
3119,51.983333,0,809.45,785.71,775.32,596.62,843.58,785.71,0.815
3120,52.000000,0,808.99,785.29,774.32,597.63,843.67,785.29,0.818
3121,52.016667,0,807.74,785.28,773.18,596.87,842.30,785.28,0.824
3122,52.033333,0,808.61,785.45,772.79,596.94,844.43,785.45,0.809
3123,52.050000,0,805.05,786.46,769.66,597.37,840.44,786.46,0.828
3124,52.066667,0,804.36,785.92,769.57,597.00,839.15,785.92,0.826
3125,52.083333,0,804.11,787.06,769.94,595.75,838.29,787.06,0.828
3126,52.100000,0,803.30,785.47,767.92,595.38,838.68,785.47,0.835
3127,52.116667,0,802.76,786.23,766.93,595.38,838.58,786.23,0.841
3128,52.133333,0,802.35,784.89,765.73,594.63,838.98,784.89,0.840
3129,52.150000,0,800.05,785.26,762.49,594.26,837.62,785.26,0.835
3130,52.166667,0,798.67,785.66,760.24,592.96,837.10,785.66,0.837
3131,52.183333,0,796.91,785.97,755.98,591.72,837.83,785.97,0.851
3132,52.200000,0,795.86,786.47,754.29,590.64,837.43,786.47,0.861
3133,52.216667,0,795.26,786.73,754.11,590.86,836.41,786.73,0.865
3134,52.233333,0,793.71,787.46,751.29,590.65,836.12,787.46,0.865
3135,52.250000,0,793.42,788.11,749.63,589.84,837.20,788.11,0.870
3136,52.266667,0,793.02,787.15,748.54,590.05,837.50,787.15,0.870
3137,52.283333,0,793.22,787.73,748.06,590.15,838.38,787.73,0.868
3138,52.300000,0,792.99,789.17,747.57,591.02,838.41,789.17,0.863
3139,52.316667,0,791.30,790.30,744.07,590.61,838.54,790.30,0.877
3140,52.333333,0,790.87,790.12,742.93,590.40,838.80,790.12,0.874
3141,52.350000,0,790.40,791.22,742.04,591.30,838.75,791.22,0.864
3142,52.366667,0,790.22,787.30,741.81,591.49,838.62,787.30,0.886
3143,52.383333,0,789.62,791.67,741.13,589.61,838.12,791.67,0.885
3144,52.400000,0,789.47,792.21,740.72,590.02,838.22,792.21,0.886
3145,52.416667,0,787.71,794.58,737.90,592.39,837.51,794.58,0.886
3146,52.433333,0,786.95,795.16,736.18,592.94,837.73,795.16,0.877
3147,52.450000,0,786.15,797.78,735.17,592.56,837.13,797.78,0.878
3148,52.466667,0,784.89,799.83,733.68,591.67,836.09,799.83,0.874
3149,52.483333,0,783.64,800.04,732.23,592.92,835.04,800.04,0.873
3150,52.500000,0,782.87,800.10,731.26,592.31,834.48,800.10,0.873
3151,52.516667,0,782.49,799.27,731.88,592.40,833.10,799.27,0.873
3152,52.533333,0,781.86,799.62,732.10,592.87,831.62,799.62,0.873
3153,52.550000,0,782.16,800.81,733.09,592.12,831.24,800.81,0.872
3154,52.566667,0,781.86,800.78,733.44,592.57,830.28,800.78,0.869
3155,52.583333,0,780.97,800.03,732.58,593.49,829.36,800.03,0.864
3156,52.600000,0,781.86,799.52,734.21,594.05,829.51,799.52,0.869
3157,52.616667,0,781.43,799.25,733.99,594.98,828.87,799.25,0.872
3158,52.633333,0,780.39,799.73,733.76,594.92,827.01,799.73,0.867
3159,52.650000,0,780.00,799.21,733.58,594.43,826.42,799.21,0.867
3160,52.666667,0,779.42,800.61,731.75,593.58,827.08,800.61,0.863
3161,52.683333,0,778.27,801.99,730.91,592.60,825.64,801.99,0.863
3162,52.700000,0,778.23,801.70,731.51,593.37,824.95,801.70,0.861
3163,52.716667,0,778.79,801.06,732.90,593.21,824.68,801.06,0.858
3164,52.733333,0,778.40,802.26,733.46,593.67,823.33,802.26,0.862
3165,52.750000,0,779.01,802.91,733.92,593.72,824.10,802.91,0.862
3166,52.766667,0,780.24,803.85,734.77,593.72,825.70,803.85,0.862
3167,52.783333,0,779.97,803.41,735.62,594.21,824.33,803.41,0.860
3168,52.800000,0,779.96,803.63,736.01,593.44,823.92,803.63,0.867
3169,52.816667,0,780.22,802.53,736.42,594.25,824.02,802.53,0.865
3170,52.833333,0,781.10,802.58,735.91,593.58,826.29,802.58,0.861
3171,52.850000,0,781.30,802.07,736.70,594.69,825.90,802.07,0.865
3172,52.866667,0,782.50,804.62,740.53,595.13,824.47,804.62,0.879
3173,52.883333,0,783.27,805.40,741.80,596.48,824.74,805.40,0.871
3174,52.900000,0,783.04,804.94,742.11,596.08,823.97,804.94,0.866
3175,52.916667,0,783.74,805.95,743.39,596.57,824.10,805.95,0.855
3176,52.933333,0,783.97,809.80,743.92,596.50,824.01,809.80,0.861
3177,52.950000,0,785.72,811.37,744.86,597.50,826.58,811.37,0.869
3178,52.966667,0,786.04,811.93,745.09,598.10,827.00,811.93,0.872
3179,52.983333,0,787.08,814.17,746.85,597.49,827.31,814.17,0.868
3180,53.000000,0,787.58,815.68,748.35,597.25,826.80,815.68,0.857
3181,53.016667,0,788.10,815.65,749.11,599.06,827.09,815.65,0.857
3182,53.033333,0,788.58,815.76,749.08,599.79,828.08,815.76,0.859
3183,53.050000,0,787.31,816.09,748.73,599.86,825.89,816.09,0.856
3184,53.066667,0,786.58,815.74,747.80,601.64,825.36,815.74,0.866
3185,53.083333,0,785.86,816.06,747.22,601.30,824.51,816.06,0.869
3186,53.100000,0,784.59,815.56,747.11,602.34,822.06,815.56,0.866
3187,53.116667,0,784.87,815.81,746.27,602.20,823.47,815.81,0.867
3188,53.133333,0,783.57,815.91,745.26,602.31,821.89,815.91,0.868
3189,53.150000,0,782.92,815.69,744.41,600.35,821.44,815.69,0.861
3190,53.166667,0,782.38,812.99,744.32,599.14,820.44,812.99,0.864
3191,53.183333,0,781.57,812.19,743.50,599.01,819.65,812.19,0.862
3192,53.200000,0,779.88,812.14,742.08,600.30,817.69,812.14,0.854
3193,53.216667,0,778.10,812.08,739.57,598.69,816.63,812.08,0.866
3194,53.233333,0,775.69,811.06,736.39,597.36,814.98,811.06,0.863
3195,53.250000,0,774.46,809.76,735.56,594.90,813.35,809.76,0.864
3196,53.266667,0,772.88,810.10,733.43,594.33,812.34,810.10,0.858
3197,53.283333,0,771.90,808.73,731.12,594.50,812.69,808.73,0.860
3198,53.300000,0,770.73,809.64,729.07,593.62,812.39,809.64,0.853
3199,53.316667,0,769.27,810.75,725.98,592.82,812.57,810.75,0.867
3200,53.333333,0,769.18,811.25,726.23,592.63,812.13,811.25,0.861
3201,53.350000,0,768.24,809.60,724.23,593.91,812.25,809.60,0.857
3202,53.366667,0,766.58,809.06,720.58,592.79,812.58,809.06,0.864
3203,53.383333,0,765.66,809.28,719.33,592.80,812.00,809.28,0.864
3204,53.400000,0,765.01,811.28,717.79,591.96,812.23,811.28,0.858
3205,53.416667,0,764.55,813.62,715.92,593.54,813.18,813.62,0.866
3206,53.433333,0,763.74,813.16,714.61,593.33,812.86,813.16,0.869
3207,53.450000,0,763.22,813.93,713.78,593.26,812.66,813.93,0.871
3208,53.466667,0,763.34,815.91,712.93,594.80,813.75,815.91,0.869
3209,53.483333,0,763.69,815.92,712.78,595.74,814.59,815.92,0.860
3210,53.500000,0,763.94,815.84,712.50,596.71,815.38,815.84,0.856
3211,53.516667,0,764.11,814.98,712.42,597.93,815.80,814.98,0.858
3212,53.533333,0,764.25,816.48,712.37,597.88,816.14,816.48,0.860
3213,53.550000,0,765.17,818.69,712.56,597.24,817.79,818.69,0.866
3214,53.566667,0,766.51,820.33,712.98,597.19,820.03,820.33,0.872
3215,53.583333,0,767.24,822.29,713.42,598.78,821.07,822.29,0.878
3216,53.600000,0,767.79,822.47,713.62,597.90,821.95,822.47,0.886
3217,53.616667,0,768.98,822.68,714.64,597.81,823.32,822.68,0.885
3218,53.633333,0,769.31,823.10,714.84,597.32,823.78,823.10,0.884
3219,53.650000,0,769.88,822.64,715.50,597.19,824.27,822.64,0.885
3220,53.666667,0,770.07,822.99,715.80,596.41,824.33,822.99,0.882
3221,53.683333,0,769.21,824.38,715.39,597.63,823.03,824.38,0.880
3222,53.700000,0,769.05,825.85,715.68,598.86,822.41,825.85,0.877
3223,53.716667,0,768.61,826.65,715.21,599.21,822.01,826.65,0.876
3224,53.733333,0,768.46,826.35,715.50,598.51,821.41,826.35,0.873
3225,53.750000,0,768.20,826.33,715.36,596.78,821.04,826.33,0.874
3226,53.766667,0,768.65,826.59,715.72,596.62,821.57,826.59,0.873
3227,53.783333,0,769.13,826.47,716.37,596.37,821.89,826.47,0.872
3228,53.800000,0,769.13,825.81,716.35,595.80,821.91,825.81,0.868
3229,53.816667,0,769.39,827.07,715.70,594.43,823.08,827.07,0.866
3230,53.833333,0,769.38,827.53,715.21,594.31,823.56,827.53,0.875
3231,53.850000,0,769.73,826.55,715.84,593.47,823.62,826.55,0.877
3232,53.866667,0,769.25,826.67,715.54,591.41,822.95,826.67,0.875
3233,53.883333,0,768.92,826.75,716.14,590.68,821.71,826.75,0.870
3234,53.900000,0,767.45,826.15,715.53,588.38,819.37,826.15,0.871
3235,53.916667,0,767.24,824.66,715.99,589.33,818.50,824.66,0.875
