PosX,PosY,PosZ,QuatX,QuatY,QuatZ,QuatW,EulerZ,EulerY,EulerX,TimeSeconds,FOV,LensZoom
-0.03162039,1.3887333,0.034772795,-0.008981298,0.03475984,0.0124854045,0.99927735,1.4691492,3.9706335,358.91916,0.25,1.1413158,1495.5668

-0.03161405,1.3887005,0.034516614,-0.009184875,0.034921963,0.012351651,0.9992715,1.4548,3.9890683,358.89606,0.26666666666278616,1.1413158,1495.5668

-0.031616867,1.3886913,0.034253713,-0.009211569,0.035153266,0.0122020235,0.99926496,1.4380089,4.0157137,358.89325,0.2833333333255723,1.1413158,1495.5668

-0.03161543,1.3887012,0.033987936,-0.009342284,0.035431575,0.012132404,0.99925476,1.4308835,4.0475106,358.8781,0.29999999998835847,1.1413158,1495.5668

-0.031582877,1.3886578,0.034054037,-0.0095578525,0.035591304,0.012198099,0.99924624,1.4395002,4.0654397,358.85284,0.31666666668024845,1.1413158,1495.5668

-0.031539693,1.3886542,0.03396263,-0.009597819,0.035648122,0.012246451,0.99924326,1.4452859,4.0718403,358.848,0.3333333333430346,1.1413158,1495.5668

-0.031484224,1.388673,0.03383218,-0.009630054,0.035566963,0.012230335,0.99924606,1.4434645,4.0625076,358.84445,0.35000000000582077,1.1413158,1495.5668

-0.03143151,1.3887119,0.0336919,-0.009647728,0.035415895,0.012175002,0.9992519,1.436993,4.0452266,358.8429,0.3666666666686069,1.1413158,1495.5668

-0.031395942,1.3887684,0.033574123,-0.0093860775,0.03526236,0.012104619,0.9992607,1.4276627,4.02808,358.87344,0.3833333333313931,1.1413158,1495.5668

-0.0313861,1.3888365,0.033486955,-0.009105292,0.035217363,0.012012225,0.99926597,1.4158679,4.0234227,358.90613,0.39999999999417923,1.1413158,1495.5668

-0.031297468,1.3890724,0.033812396,-0.008895027,0.035264082,0.011884044,0.9992678,1.4003587,4.0292144,358.9307,0.4166666666569654,1.1413158,1495.5668

-0.03130019,1.3892063,0.033879343,-0.008821315,0.035355676,0.011838859,0.99926573,1.39498,4.039866,358.93924,0.43333333331975155,1.1413158,1495.5668

-0.031332288,1.3893068,0.03386531,-0.00864563,0.035389885,0.01185451,0.99926585,1.3961048,4.044018,358.9593,0.45000000001164153,1.1413158,1495.5668

-0.031363294,1.3893963,0.033812363,-0.008368736,0.03535417,0.011917279,0.9992688,1.4021494,4.040246,358.99088,0.4666666666744277,1.1413158,1495.5668

-0.031388044,1.3894776,0.03370639,-0.008188281,0.035269015,0.012022712,0.999272,1.4134305,4.030632,359.01126,0.48333333333721384,1.1413158,1495.5668

-0.031403705,1.3895564,0.0335797,-0.007984806,0.035288397,0.012154702,0.9992714,1.4277829,4.033015,359.03406,0.5,1.1413158,1495.5668

-0.03154227,1.389373,0.033912547,-0.007851178,0.035507686,0.012389345,0.9992618,1.4544142,4.058123,359.04813,0.5166666666627862,1.1413158,1495.5668

-0.031589907,1.3893507,0.033931322,-0.008080046,0.035760272,0.012564232,0.99924874,1.4756987,4.0865774,359.02075,0.5333333333255723,1.1413158,1495.5668

-0.03161332,1.3893721,0.033872493,-0.0083706835,0.035999097,0.012727636,0.99923575,1.4959184,4.113364,358.98633,0.5499999999883585,1.1413158,1495.5668

-0.03163909,1.3894135,0.033815738,-0.008395796,0.036066625,0.012816147,0.99923193,1.5062609,4.1209784,358.983,0.5666666666802485,1.1413158,1495.5668

-0.03167169,1.3894547,0.03376911,-0.008048588,0.035860647,0.012820265,0.9992421,1.5050756,4.097882,359.02316,0.5833333333430346,1.1413158,1495.5668

-0.031702667,1.3894885,0.03372226,-0.007569126,0.035576176,0.012778934,0.99925655,1.4980676,4.0660267,359.07883,0.6000000000058208,1.1413158,1495.5668

-0.03178779,1.3891248,0.033925496,-0.0071470593,0.035471056,0.012639167,0.9992652,1.4801974,4.0547285,359.12802,0.6166666666686069,1.1413158,1495.5668

-0.03180263,1.3890216,0.033951312,-0.0070247645,0.035426006,0.012522633,0.9992692,1.4662774,4.049845,359.14258,0.6333333333313931,1.1413158,1495.5668

-0.031783395,1.3889978,0.033918433,-0.0071682534,0.035472583,0.012389925,0.9992682,1.4516687,4.0550904,359.12656,0.6499999999941792,1.1413158,1495.5668

-0.03175195,1.388994,0.033883967,-0.007364416,0.03566045,0.012298058,0.99926114,1.4421064,4.076427,359.10416,0.6666666666569654,1.1413158,1495.5668

-0.031719666,1.3889941,0.03386153,-0.0074643544,0.035908896,0.012257045,0.999252,1.4380577,4.1048055,359.09247,0.6833333333197515,1.1413158,1495.5668

-0.031686828,1.3889905,0.033856627,-0.0072460817,0.03599886,0.012239992,0.9992506,1.4352906,4.1154485,359.11746,0.7000000000116415,1.1413158,1495.5668

-0.031783007,1.3886617,0.033929292,-0.006930074,0.035748065,0.012193137,0.9992624,1.4283688,4.0871873,359.15433,0.7166666666744277,1.1413158,1495.5668

-0.031779204,1.388545,0.033926632,-0.0068190293,0.035360884,0.0121692605,0.9992773,1.4248099,4.042976,359.16776,0.7333333333372138,1.1413158,1495.5668

-0.0317466,1.3884958,0.0338829,-0.0066274926,0.034825083,0.012170513,0.9992973,1.4236889,3.9818177,359.19052,0.75,1.1413158,1495.5668

-0.031715468,1.3884697,0.03383628,-0.00632069,0.034330986,0.012207843,0.999316,1.4263182,3.9255786,359.22632,0.7666666666627862,1.1413158,1495.5668

